epoch,loss,mae,mse,val_loss,val_mae,val_mse
0,0.008350794203579426,0.029948480427265167,0.002325701992958784,0.0036963485181331635,0.03381529450416565,0.002724558115005493
1,0.0029259228613227606,0.028068551793694496,0.002021847991272807,0.003515779273584485,0.033014681190252304,0.002674323273822665
2,0.0027955954428762197,0.027846509590744972,0.0019917532335966825,0.0037411185912787914,0.03528302535414696,0.0029588141478598118
3,0.0027194558642804623,0.027697181329131126,0.001973871374502778,0.003641279647126794,0.03526630252599716,0.002917763078585267
4,0.002669315552338958,0.02763180434703827,0.001965675735846162,0.0032137364614754915,0.02951604686677456,0.0025178887881338596
5,0.00262803235091269,0.02756340615451336,0.001955817686393857,0.003221461083739996,0.03100600279867649,0.002563211601227522
6,0.0025966810062527657,0.027518993243575096,0.0019499901682138443,0.0033634246792644262,0.03317602723836899,0.0027291022706776857
7,0.00256779114715755,0.027459898963570595,0.0019421468023210764,0.0032184605952352285,0.0317874476313591,0.0026063676923513412
8,0.0025472918059676886,0.02744116447865963,0.0019388088257983327,0.003157111583277583,0.030277084559202194,0.002549512777477503
9,0.0025294541846960783,0.02740311250090599,0.001935660606250167,0.0031743748113512993,0.03108779340982437,0.002587529830634594
10,0.002513228915631771,0.027389321476221085,0.0019324725726619363,0.0032819602638483047,0.03170730918645859,0.0026976577937602997
11,0.002499212045222521,0.02736368030309677,0.001929798279888928,0.0033244192600250244,0.03403213620185852,0.0027659344486892223
12,0.0024866044986993074,0.02733759582042694,0.0019273727666586637,0.003288163570687175,0.032838497310876846,0.002730319509282708
13,0.002472378546372056,0.027300391346216202,0.0019218550296500325,0.003117942251265049,0.031442027539014816,0.0025804785545915365
14,0.002463288139551878,0.027294013649225235,0.0019210822647437453,0.0029187542386353016,0.02865796908736229,0.002389910165220499
15,0.002452803310006857,0.027261313050985336,0.0019177162321284413,0.0032524920534342527,0.03275109454989433,0.0027171773836016655
16,0.0024478090927004814,0.02725912630558014,0.0019187906291335821,0.003306799568235874,0.033385928720235825,0.002778924535959959
17,0.002438451861962676,0.027250871062278748,0.001915140775963664,0.003132804064080119,0.030558140948414803,0.0026056428905576468
18,0.002428122330456972,0.027217768132686615,0.001910464372485876,0.0031357051339000463,0.0316544771194458,0.0026244567707180977
19,0.002421504119411111,0.02719517983496189,0.0019088112749159336,0.0031348986085504293,0.03144527226686478,0.0026276609860360622
20,0.0024157289881259203,0.02718725986778736,0.0019078885670751333,0.00299544888548553,0.030319273471832275,0.002496817149221897
21,0.0024092209059745073,0.027166785672307014,0.001906137214973569,0.003285731188952923,0.03456777706742287,0.002788071520626545
22,0.0024054974783211946,0.02716669999063015,0.0019057788886129856,0.0034888791851699352,0.03771732747554779,0.002995127812027931
