epoch,loss,mae,mse,val_loss,val_mae,val_mse
0,0.008007616735994816,0.055688343942165375,0.008007616735994816,0.0052916486747562885,0.05332621932029724,0.0052916486747562885
1,0.002153974724933505,0.030674103647470474,0.002153974724933505,0.003976745065301657,0.04469994828104973,0.003976745065301657
2,0.001928794663399458,0.028247617185115814,0.001928794663399458,0.003561541670933366,0.04163447394967079,0.003561541670933366
3,0.0018444526940584183,0.027173234149813652,0.0018444526940584183,0.0033858390524983406,0.04032231122255325,0.0033858390524983406
4,0.0018007868202403188,0.026563584804534912,0.0018007868202403188,0.003341643139719963,0.03998845815658569,0.003341643139719963
5,0.0017730838153511286,0.026168033480644226,0.0017730838153511286,0.0032699881121516228,0.03958163410425186,0.0032699881121516228
6,0.0017535914666950703,0.025889011099934578,0.0017535914666950703,0.003244667313992977,0.039460666477680206,0.003244667313992977
7,0.0017395697068423033,0.0256948359310627,0.0017395697068423033,0.003222224535420537,0.03937138244509697,0.003222224535420537
8,0.0017291558906435966,0.025549018755555153,0.0017291558906435966,0.003228398971259594,0.03942083194851875,0.003228398971259594
9,0.0017208147328346968,0.025436723604798317,0.0017208147328346968,0.0031934804283082485,0.03919767960906029,0.0031934804283082485
10,0.0017139952396973968,0.02534949779510498,0.0017139952396973968,0.003215853590518236,0.039378099143505096,0.003215853590518236
11,0.0017081006662920117,0.025276750326156616,0.0017081006662920117,0.0032064879778772593,0.03933718055486679,0.0032064879778772593
12,0.0017028681468218565,0.025215232744812965,0.0017028681468218565,0.003190712071955204,0.03923528641462326,0.003190712071955204
13,0.001698356936685741,0.025163279846310616,0.001698356936685741,0.003213718766346574,0.039428312331438065,0.003213718766346574
14,0.0016942830989137292,0.025117848068475723,0.0016942830989137292,0.0032204315066337585,0.03949645534157753,0.0032204315066337585
15,0.0016906318487599492,0.025077903643250465,0.0016906318487599492,0.0032057210337370634,0.039386946707963943,0.0032057210337370634
16,0.0016873941058292985,0.025043776258826256,0.0016873941058292985,0.0032444391399621964,0.039690371602773666,0.0032444391399621964
17,0.001684406423009932,0.025012537837028503,0.001684406423009932,0.0032472487073391676,0.03970621898770332,0.0032472487073391676
18,0.00168170768301934,0.024984167888760567,0.00168170768301934,0.003251866437494755,0.039711810648441315,0.003251866437494755
19,0.0016792512033134699,0.02495853789150715,0.0016792512033134699,0.003250237088650465,0.03976022079586983,0.003250237088650465
20,0.0016769206849858165,0.024934029206633568,0.0016769206849858165,0.003250750945881009,0.03972579166293144,0.003250750945881009
