epoch,loss,mae,mse,val_loss,val_mae,val_mse
0,0.007074286229908466,0.04438374936580658,0.007074286229908466,0.006314543541520834,0.04379334673285484,0.006314543541520834
1,0.001755056669935584,0.026147035881876945,0.001755056669935584,0.006195293739438057,0.04407980665564537,0.006195293739438057
2,0.0017409800784662366,0.02609453722834587,0.0017409800784662366,0.006264536641538143,0.04395318776369095,0.006264536641538143
3,0.0017387701664119959,0.02608024701476097,0.0017387701664119959,0.0062400116585195065,0.04430065676569939,0.0062400116585195065
4,0.0017385430401191115,0.026069823652505875,0.0017385430401191115,0.006202706601470709,0.04340483620762825,0.006202706601470709
5,0.0017377263866364956,0.026066677644848824,0.0017377263866364956,0.006265304517000914,0.04404328390955925,0.006265304517000914
6,0.0017371352296322584,0.02606257051229477,0.0017371352296322584,0.006234750151634216,0.0440061017870903,0.006234750151634216
7,0.001736863050609827,0.02605574019253254,0.001736863050609827,0.006115915719419718,0.04333386942744255,0.006115915719419718
8,0.001736599369905889,0.02605585567653179,0.001736599369905889,0.0061325631104409695,0.04430922493338585,0.0061325631104409695
9,0.0017361169448122382,0.026050228625535965,0.0017361169448122382,0.006280722562223673,0.044391095638275146,0.006280722562223673
10,0.0017361326608806849,0.026050008833408356,0.0017361326608806849,0.00616298196837306,0.04386087507009506,0.00616298196837306
11,0.0017355616437271237,0.026043949648737907,0.0017355616437271237,0.006173460278660059,0.04405589401721954,0.006173460278660059
12,0.0017353628063574433,0.026046225801110268,0.0017353628063574433,0.00628234026953578,0.04405182972550392,0.00628234026953578
13,0.0017351232236251235,0.02604387141764164,0.0017351232236251235,0.006205713842064142,0.043854907155036926,0.006205713842064142
14,0.0017344445222988725,0.02603945881128311,0.0017344445222988725,0.006193913519382477,0.04342489689588547,0.006193913519382477
15,0.001734426012262702,0.026036346331238747,0.001734426012262702,0.00622578477486968,0.04357124865055084,0.00622578477486968
