epoch,loss,mae,mse,val_loss,val_mae,val_mse
0,0.002169831423088908,0.0279457475990057,0.002169831423088908,0.0033058966509997845,0.03937363997101784,0.0033058966509997845
1,0.0017185666365548968,0.025057410821318626,0.0017185666365548968,0.0029885119292885065,0.036959171295166016,0.0029885119292885065
2,0.001664062263444066,0.024655574932694435,0.001664062263444066,0.0028567772824317217,0.03577079996466637,0.0028567772824317217
3,0.00163458869792521,0.024441059678792953,0.00163458869792521,0.002829507924616337,0.0350816585123539,0.002829507924616337
4,0.0016177843790501356,0.02432715892791748,0.0016177843790501356,0.0027309367433190346,0.034400295466184616,0.0027309367433190346
5,0.0016067138640210032,0.024250933900475502,0.0016067138640210032,0.0027450101915746927,0.03448411822319031,0.0027450101915746927
6,0.0015976494178175926,0.02418222650885582,0.0015976494178175926,0.0027360611129552126,0.034583911299705505,0.0027360611129552126
7,0.001591256819665432,0.024142878130078316,0.001591256819665432,0.002726231934502721,0.03429090976715088,0.002726231934502721
8,0.0015856922836974263,0.0240996852517128,0.0015856922836974263,0.0026893741451203823,0.03392348065972328,0.0026893741451203823
9,0.001580830430611968,0.024063406512141228,0.001580830430611968,0.002711669309064746,0.03405678644776344,0.002711669309064746
10,0.0015767925651744008,0.024031218141317368,0.0015767925651744008,0.0027078778948634863,0.03399541974067688,0.0027078778948634863
11,0.0015732961473986506,0.02400190383195877,0.0015732961473986506,0.002735627582296729,0.03421258181333542,0.002735627582296729
12,0.001569965505041182,0.023975156247615814,0.001569965505041182,0.0026744166389107704,0.03368223085999489,0.0026744166389107704
13,0.00156703544780612,0.023951606824994087,0.00156703544780612,0.0026824125088751316,0.033906809985637665,0.0026824125088751316
14,0.0015647615073248744,0.023929234594106674,0.0015647615073248744,0.002716265618801117,0.03426121920347214,0.002716265618801117
15,0.0015621682396158576,0.02390667051076889,0.0015621682396158576,0.0027232589200139046,0.0343722328543663,0.0027232589200139046
16,0.001560114324092865,0.02388869971036911,0.001560114324092865,0.002661049598827958,0.03381713852286339,0.002661049598827958
17,0.0015581996412947774,0.023870345205068588,0.0015581996412947774,0.002768559381365776,0.03464287146925926,0.002768559381365776
18,0.001556450966745615,0.023854825645685196,0.001556450966745615,0.0027003739960491657,0.03423256799578667,0.0027003739960491657
19,0.001554914633743465,0.023838603869080544,0.001554914633743465,0.002746499376371503,0.03449537977576256,0.002746499376371503
20,0.0015532540855929255,0.023823652416467667,0.0015532540855929255,0.0027142686303704977,0.03431520238518715,0.0027142686303704977
21,0.00155186140909791,0.023810826241970062,0.00155186140909791,0.002723084995523095,0.03434297442436218,0.002723084995523095
22,0.0015503695467486978,0.023798372596502304,0.0015503695467486978,0.0027264165692031384,0.0343775637447834,0.0027264165692031384
23,0.0015490605728700757,0.023785706609487534,0.0015490605728700757,0.0027037037070840597,0.03425346687436104,0.0027037037070840597
24,0.0015480632428079844,0.023774832487106323,0.0015480632428079844,0.0027479231357574463,0.03448864072561264,0.0027479231357574463
