epoch,loss,mae,mse,val_loss,val_mae,val_mse
0,0.0034495030995458364,0.03115561604499817,0.0034495030995458364,0.003201417624950409,0.0364537313580513,0.003201417624950409
1,0.001779436250217259,0.026565026491880417,0.001779436250217259,0.0030633509159088135,0.035299256443977356,0.0030633509159088135
2,0.0017776988679543138,0.02654152736067772,0.0017776988679543138,0.0030417449306696653,0.03521263971924782,0.0030417449306696653
3,0.0017755132867023349,0.026514479890465736,0.0017755132867023349,0.0034659646917134523,0.03887536749243736,0.0034659646917134523
4,0.0017741108313202858,0.02650567702949047,0.0017741108313202858,0.003336376277729869,0.03663145750761032,0.003336376277729869
5,0.0017712756525725126,0.026469847187399864,0.0017712756525725126,0.0032462687231600285,0.035679642111063004,0.0032462687231600285
6,0.0017704122001305223,0.026462942361831665,0.0017704122001305223,0.0032095317728817463,0.03550262376666069,0.0032095317728817463
7,0.0017683689948171377,0.026440566405653954,0.0017683689948171377,0.003161792876198888,0.035939767956733704,0.003161792876198888
8,0.0017666741041466594,0.026417555287480354,0.0017666741041466594,0.0032249728683382273,0.036192115396261215,0.0032249728683382273
9,0.0017656348645687103,0.02640565112233162,0.0017656348645687103,0.003133299993351102,0.035302262753248215,0.003133299993351102
10,0.0017636577831581235,0.026387494057416916,0.0017636577831581235,0.0032354507129639387,0.03607456758618355,0.0032354507129639387
