epoch,loss,mae,mse,val_loss,val_mae,val_mse
0,0.0017479415982961655,0.026127133518457413,0.0017479415982961655,0.002756943926215172,0.03354138508439064,0.002756943926215172
1,0.0016893900465220213,0.025588316842913628,0.0016893900465220213,0.0025448407977819443,0.032062776386737823,0.0025448407977819443
2,0.0016576392808929086,0.02553931623697281,0.0016576392808929086,0.002820687834173441,0.03286676108837128,0.002820687834173441
3,0.0016220462275668979,0.025408998131752014,0.0016220462275668979,0.0028188847936689854,0.033522240817546844,0.0028188847936689854
4,0.0016117070335894823,0.025335945188999176,0.0016117070335894823,0.0026531631592661142,0.03117838129401207,0.0026531631592661142
5,0.0016017690068110824,0.0252014622092247,0.0016017690068110824,0.0026402620133012533,0.03301007300615311,0.0026402620133012533
6,0.001591008622199297,0.02510000392794609,0.001591008622199297,0.003203944070264697,0.03846248984336853,0.003203944070264697
7,0.001579871284775436,0.024987291544675827,0.001579871284775436,0.002630484290421009,0.03216209262609482,0.002630484290421009
8,0.0015720835654065013,0.024904398247599602,0.0015720835654065013,0.0025563391391187906,0.031590815633535385,0.0025563391391187906
9,0.0015648489352315664,0.02480161003768444,0.0015648489352315664,0.00263780914247036,0.032109253108501434,0.00263780914247036
