epoch,loss,mae,mse,val_loss,val_mae,val_mse
0,0.0015504525508731604,0.023955345153808594,0.0015504525508731604,0.0022280027624219656,0.029256898909807205,0.0022280027624219656
1,0.0013743701856583357,0.02274131216108799,0.0013743701856583357,0.0022462494671344757,0.02918091230094433,0.0022462494671344757
2,0.0013505845563486218,0.022514453157782555,0.0013505845563486218,0.002393855480477214,0.031145429238677025,0.002393855480477214
3,0.0013350610388442874,0.02238386683166027,0.0013350610388442874,0.0023593122605234385,0.02951444685459137,0.0023593122605234385
4,0.0013236479135230184,0.022274253889918327,0.0013236479135230184,0.0021957731805741787,0.028165321797132492,0.0021957731805741787
5,0.001316800364293158,0.022212505340576172,0.001316800364293158,0.0022417104337364435,0.02880375273525715,0.0022417104337364435
6,0.0013104184763506055,0.022165492177009583,0.0013104184763506055,0.002361962338909507,0.029277155175805092,0.002361962338909507
7,0.0013056294992566109,0.022112909704446793,0.0013056294992566109,0.002297305269166827,0.028503766283392906,0.002297305269166827
8,0.0013020880287513137,0.0220846738666296,0.0013020880287513137,0.0023370301350951195,0.029287680983543396,0.0023370301350951195
9,0.0012987891677767038,0.022056909278035164,0.0012987891677767038,0.0024350876919925213,0.02912883274257183,0.0024350876919925213
10,0.0012952566612511873,0.02201436087489128,0.0012952566612511873,0.002343521686270833,0.029620278626680374,0.002343521686270833
11,0.0012918213615193963,0.02198348194360733,0.0012918213615193963,0.002419561380520463,0.02960142493247986,0.002419561380520463
12,0.0012896322878077626,0.02195846103131771,0.0012896322878077626,0.0023054678458720446,0.029233207926154137,0.0023054678458720446
