epoch,loss,mae,mse,val_loss,val_mae,val_mse
0,0.04338682442903519,0.13889004290103912,0.04338682442903519,0.03039933554828167,0.1384076327085495,0.03039933554828167
1,0.004146816674619913,0.038495033979415894,0.004146816674619913,0.011706274934113026,0.05581815168261528,0.011706274934113026
2,0.0030401910189539194,0.02958398312330246,0.0030401910189539194,0.0113711291924119,0.05289372429251671,0.0113711291924119
3,0.0028346132021397352,0.028908485546708107,0.0028346132021397352,0.01128566823899746,0.052225690335035324,0.01128566823899746
4,0.0027041134890168905,0.028485827147960663,0.0027041134890168905,0.011247392743825912,0.051901403814554214,0.011247392743825912
5,0.0026152387727051973,0.02819468080997467,0.0026152387727051973,0.011206178925931454,0.05165489763021469,0.011206178925931454
6,0.0025514625012874603,0.027996564283967018,0.0025514625012874603,0.011188478209078312,0.051589593291282654,0.011188478209078312
7,0.0025029671378433704,0.027858590707182884,0.0025029671378433704,0.011162875220179558,0.051565054804086685,0.011162875220179558
8,0.002464534481987357,0.02775564230978489,0.002464534481987357,0.011141248978674412,0.05142217501997948,0.011141248978674412
9,0.002432829001918435,0.027672773227095604,0.002432829001918435,0.011110536754131317,0.051350176334381104,0.011110536754131317
10,0.002405973384156823,0.027604594826698303,0.002405973384156823,0.011086881160736084,0.051354724913835526,0.011086881160736084
11,0.002382619772106409,0.02755609154701233,0.002382619772106409,0.01106413546949625,0.05130591616034508,0.01106413546949625
12,0.0023620445281267166,0.027510493993759155,0.0023620445281267166,0.011039070785045624,0.05126558989286423,0.011039070785045624
13,0.0023436155170202255,0.02746923454105854,0.0023436155170202255,0.011022242717444897,0.05128975212574005,0.011022242717444897
14,0.0023269103839993477,0.027435053139925003,0.0023269103839993477,0.010989404283463955,0.05115291103720665,0.010989404283463955
15,0.002311679534614086,0.02740718424320221,0.002311679534614086,0.010972399264574051,0.05122678726911545,0.010972399264574051
16,0.002297718543559313,0.02737843617796898,0.002297718543559313,0.010952231474220753,0.0511886365711689,0.010952231474220753
17,0.0022848520893603563,0.027357177808880806,0.0022848520893603563,0.010929335840046406,0.0511556975543499,0.010929335840046406
18,0.002272983780130744,0.027331601828336716,0.002272983780130744,0.010908151976764202,0.05111755058169365,0.010908151976764202
19,0.002261980902403593,0.027312077581882477,0.002261980902403593,0.010884820483624935,0.051081012934446335,0.010884820483624935
20,0.0022517764009535313,0.027294261381030083,0.0022517764009535313,0.010870925150811672,0.0511007234454155,0.010870925150811672
21,0.002242289949208498,0.02727646194398403,0.002242289949208498,0.0108452457934618,0.05098608136177063,0.0108452457934618
22,0.0022334461100399494,0.027260569855570793,0.0022334461100399494,0.010833777487277985,0.05106700584292412,0.010833777487277985
23,0.0022252066992223263,0.02724410593509674,0.0022252066992223263,0.010811512358486652,0.05098642781376839,0.010811512358486652
24,0.002217472530901432,0.027231428772211075,0.002217472530901432,0.010799952782690525,0.05101226270198822,0.010799952782690525
25,0.0022102277725934982,0.027216874063014984,0.0022102277725934982,0.010778117924928665,0.0509595163166523,0.010778117924928665
26,0.0022034342400729656,0.0272070299834013,0.0022034342400729656,0.010761874727904797,0.050944987684488297,0.010761874727904797
27,0.002197119640186429,0.027195435017347336,0.002197119640186429,0.010746508836746216,0.05094776302576065,0.010746508836746216
28,0.0021911414805799723,0.027183612808585167,0.0021911414805799723,0.010738024488091469,0.050943925976753235,0.010738024488091469
29,0.0021855225786566734,0.0271733570843935,0.0021855225786566734,0.010723276995122433,0.0509672649204731,0.010723276995122433
30,0.002180227544158697,0.027166754007339478,0.002180227544158697,0.010710394009947777,0.050895702093839645,0.010710394009947777
