epoch,loss,mae,mse,val_loss,val_mae,val_mse
0,0.003618875052779913,0.031441401690244675,0.0023258149158209562,0.003323417855426669,0.029482798650860786,0.002471267245709896
1,0.0030917597468942404,0.0312533937394619,0.0022673329804092646,0.00390904676169157,0.034868188202381134,0.003066362114623189
2,0.0030154294800013304,0.031132295727729797,0.0022483919747173786,0.005797367077320814,0.06035899370908737,0.005062434822320938
3,0.002962022088468075,0.030959703028202057,0.0022316148970276117,0.003769069444388151,0.03807234764099121,0.003057356458157301
4,0.0029093425255268812,0.030705342069268227,0.0022073648869991302,0.004061867482960224,0.04168849438428879,0.003388510551303625
5,0.0028838005382567644,0.030662233009934425,0.0022038600873202085,0.006020198110491037,0.060757603496313095,0.005343988537788391
6,0.0028592215385288,0.030616940930485725,0.0021969277877360582,0.006224747747182846,0.05750752612948418,0.005506856832653284
7,0.002840518718585372,0.030571896582841873,0.002191100735217333,0.003706915769726038,0.03675020858645439,0.0030688070692121983
8,0.0028210128657519817,0.03047413006424904,0.0021831218618899584,0.00310900853946805,0.030885355547070503,0.0024906552862375975
9,0.0028038749005645514,0.030401811003684998,0.002176361158490181,0.0033448573667556047,0.034494854509830475,0.002739058341830969
10,0.0027857893146574497,0.03031354397535324,0.002167685888707638,0.004229485988616943,0.04805751517415047,0.0036464373115450144
11,0.00276725715957582,0.03019186109304428,0.0021582269109785557,0.00511207478120923,0.05335086211562157,0.004515434615314007
12,0.0027503117453306913,0.030107587575912476,0.0021496983245015144,0.003132044104859233,0.0307606291025877,0.002537553897127509
13,0.002736250637099147,0.03001347929239273,0.002143417950719595,0.003560474142432213,0.03535275533795357,0.0029699956066906452
14,0.002717176917940378,0.029894141480326653,0.002133096568286419,0.0032421331852674484,0.03221393749117851,0.0026601171121001244
15,0.002703567733988166,0.029830792918801308,0.002126493491232395,0.0033143172040581703,0.03534822538495064,0.0027579355519264936
16,0.002688566455617547,0.029742510989308357,0.0021188261453062296,0.00426339590921998,0.04461723193526268,0.0036891265772283077
