epoch,loss,mae,mse,val_loss,val_mae,val_mse
0,0.0036703040823340416,0.030429409816861153,0.0022372151724994183,0.0035893793683499098,0.036595046520233154,0.002859912347048521
1,0.0028827781789004803,0.030175814405083656,0.0021725830156356096,0.0034489647950977087,0.03159424662590027,0.0027681300416588783
2,0.0028158538043498993,0.030132152140140533,0.002163009252399206,0.0035044061951339245,0.035388749092817307,0.002872385550290346
3,0.00276622804813087,0.030006958171725273,0.0021494345273822546,0.00391267379745841,0.042426593601703644,0.0033233112189918756
4,0.0027297623455524445,0.029907096177339554,0.002138916403055191,0.003503591986373067,0.03427097201347351,0.0029189579654484987
5,0.0027041363064199686,0.029855331405997276,0.0021322655957192183,0.0032647494226694107,0.0335812047123909,0.002725561149418354
6,0.0026854551397264004,0.029811060056090355,0.00212844368070364,0.004076293669641018,0.037469156086444855,0.0034763957373797894
7,0.0026648000348359346,0.02974272519350052,0.0021215470042079687,0.0032982362899929285,0.03464726358652115,0.0027826374862343073
8,0.002649121917784214,0.029715990647673607,0.0021166657097637653,0.002983115380629897,0.029673364013433456,0.0024499257560819387
9,0.0026343122590333223,0.029646871611475945,0.002110945526510477,0.003059929236769676,0.03281667083501816,0.0025662709958851337
10,0.002622439758852124,0.029627349227666855,0.0021073848474770784,0.0030402163974940777,0.030035143718123436,0.002526771742850542
11,0.002607804723083973,0.029528148472309113,0.0021001819986850023,0.0029817791655659676,0.029667552560567856,0.002483507851138711
12,0.0025964805390685797,0.0294919703155756,0.0020956904627382755,0.003932729363441467,0.04503640905022621,0.003467980772256851
13,0.002582946326583624,0.02942410297691822,0.002088644541800022,0.003341029630973935,0.03449162840843201,0.002862823661416769
14,0.0025678924284875393,0.029349878430366516,0.002080372767522931,0.0031742877326905727,0.03123842366039753,0.002656226744875312
15,0.0025577691849321127,0.029293369501829147,0.0020762113854289055,0.0038666382897645235,0.044058091938495636,0.003411621553823352
16,0.002545012626796961,0.029236678034067154,0.002068969188258052,0.0034737109672278166,0.037277691066265106,0.003021693555638194
17,0.002538602100685239,0.029215717688202858,0.002067745430395007,0.003376946086063981,0.03506770357489586,0.0029034633189439774
18,0.002526627853512764,0.029134785756468773,0.0020615002140402794,0.0033925925381481647,0.03994900360703468,0.0029695138800889254
19,0.0025182391982525587,0.02909034490585327,0.0020571197383105755,0.0031366345938295126,0.03151234611868858,0.0026757814921438694
